species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Rhinoceros unicornis,28.551885,81.294619,1,24.295834,30.033333,16.3,1890.0,575.0,4.0,127.88259,1365.0,51.0,920.0,77.0,11.191667,39.82799,571.59845,37.5,9.4,28.1,28.283333,17.2,208.0
Rhinoceros unicornis,27.474003,84.574196,1,21.854166,26.466667,14.783333,1812.0,454.0,9.0,111.58392,1199.0,41.0,895.0,51.0,10.508333,43.422867,493.62048,32.1,7.9,24.199999,26.366667,15.75,632.0
Rhinoceros unicornis,28.402314,81.292133,1,24.520834,30.35,16.383333,1739.0,538.0,4.0,128.21062,1263.0,48.0,846.0,70.0,11.641666,40.42245,580.4914,37.9,9.1,28.800001,28.55,17.333334,168.0
Rhinoceros unicornis,27.539561,84.408794,1,23.966667,28.7,16.616667,1871.0,495.0,6.0,121.57132,1311.0,33.0,916.0,39.0,11.266666,44.183006,510.92755,35.0,9.5,25.5,28.416666,17.516666,214.0
Rhinoceros unicornis,27.553838,84.416182,1,24.125,28.883333,16.75,1905.0,509.0,6.0,122.24409,1339.0,32.0,936.0,38.0,11.5,44.401543,512.85516,35.3,9.4,25.9,28.6,17.65,184.0
Rhinoceros unicornis,27.462486,84.31474,1,24.354166,29.1,16.983334,1838.0,508.0,5.0,122.88825,1297.0,32.0,916.0,38.0,11.758333,45.051083,510.9993,35.7,9.6,26.1,28.75,17.883333,177.0
Rhinoceros unicornis,27.476083,84.296636,1,24.324999,29.083332,16.916666,1865.0,519.0,5.0,122.9715,1316.0,32.0,933.0,38.0,11.516666,44.294872,513.88226,35.6,9.6,25.999998,28.75,17.816666,171.0
Rhinoceros unicornis,27.512515,84.25054,1,23.954166,28.666666,16.583334,1892.0,524.0,5.0,121.103065,1322.0,32.0,953.0,39.0,11.175,43.823532,511.84805,35.0,9.5,25.5,28.383333,17.45,235.0
Rhinoceros unicornis,27.531824,84.279922,1,24.25,29.0,16.866667,1923.0,536.0,5.0,122.22794,1351.0,32.0,969.0,38.0,11.466666,44.272846,512.68896,35.5,9.6,25.9,28.666668,17.733334,191.0
Rhinoceros unicornis,27.557037,84.18193,1,24.425001,29.133333,17.05,2023.0,589.0,5.0,123.434944,1425.0,32.0,1042.0,37.0,11.483334,44.337193,510.30072,35.7,9.8,25.900002,28.8,17.933332,148.0
Rhinoceros unicornis,26.536913,93.239051,1,23.975,28.466667,17.666666,2035.0,384.0,11.0,84.655495,1063.0,50.0,1063.0,50.0,9.816667,44.419308,444.36624,32.3,10.2,22.099998,28.466667,17.666666,91.0
Rhinoceros unicornis,27.539038,84.319517,1,24.245834,28.983334,16.866667,1912.0,525.0,5.0,122.216484,1344.0,31.0,956.0,37.0,11.508333,44.43372,511.80368,35.5,9.6,25.9,28.65,17.75,195.0
Rhinoceros unicornis,26.732129,93.249226,1,24.279167,28.45,18.283333,2341.0,440.0,11.0,86.53226,1237.0,58.0,1100.0,58.0,10.125,46.23288,420.69995,32.1,10.2,21.899998,28.449999,18.283333,66.0
