species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Grus antigone,27.155754,77.530815,1,25.316665649414062,33.03333282470703,15.633333206176758,679.0,252.0,2.0,149.67234802246094,572.0,19.0,242.0,23.0,13.93333339691162,39.58333206176758,705.163818359375,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.46666717529297,176.0
Grus antigone,27.155737,77.530777,1,25.316665649414062,33.03333282470703,15.633333206176758,679.0,252.0,2.0,149.67234802246094,572.0,19.0,242.0,23.0,13.93333339691162,39.58333206176758,705.163818359375,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.46666717529297,176.0
Grus antigone,13.88811,103.323575,1,27.8125,29.78333282470703,25.433334350585938,1183.0,258.0,2.0,83.0640869140625,587.0,31.0,239.0,48.0,9.825000762939451,57.79411697387695,169.5331268310547,35.900001525878906,18.899999618530277,17.000001907348633,28.066665649414062,26.100000381469727,19.0
Grus antigone,27.155754,77.530815,1,25.316665649414062,33.03333282470703,15.633333206176758,679.0,252.0,2.0,149.67234802246094,572.0,19.0,242.0,23.0,13.93333339691162,39.58333206176758,705.163818359375,41.79999923706055,6.599999904632568,35.20000076293945,29.58333396911621,23.46666717529297,176.0
Grus antigone,28.724425,80.084594,1,24.30416679382324,30.21666717529297,16.08333396911621,1489.0,443.0,6.0,126.4585189819336,1076.0,49.0,680.0,65.0,11.19166660308838,39.269004821777344,590.1519775390625,37.70000076293945,9.199999809265137,28.5,28.36666679382324,16.899999618530273,209.0
Grus antigone,27.016037,76.611777,1,25.3125,32.733333587646484,15.966666221618652,680.0,255.0,3.0,152.7396240234375,584.0,16.0,252.0,19.0,14.27500057220459,41.25722503662109,680.3145141601562,41.5,6.900000095367432,34.599998474121094,29.31666755676269,17.03333282470703,276.0
Grus antigone,10.567443,104.583874,1,27.59583282470703,28.799999237060547,26.36666679382324,1734.0,254.0,16.0,62.98493576049805,721.0,80.0,355.0,214.0,7.2083330154418945,63.230995178222656,95.30951690673828,33.29999923706055,21.899999618530277,11.399999618530272,27.46666717529297,26.549999237060547,5.0
Grus antigone,27.130681,77.512407,1,25.375,33.116668701171875,15.600000381469728,685.0,256.0,2.0,150.8424072265625,580.0,18.0,245.0,23.0,14.016666412353516,39.59510040283203,710.0111694335938,42.0,6.599999904632568,35.400001525878906,29.61666679382324,23.51666641235352,177.0
Grus antigone,10.558173,104.54838,1,27.620832443237305,28.78333282470703,26.51666641235352,1789.0,267.0,18.0,63.03105926513672,757.0,86.0,365.0,216.0,7.374999523162842,64.69298553466797,88.5606689453125,33.29999923706055,21.899999618530277,11.399999618530272,27.549999237060547,26.799999237060547,4.0
Grus antigone,27.587583,83.266474,1,24.66666603088379,29.933334350585938,16.816667556762695,1579.0,469.0,1.0,132.5105743408203,1169.0,20.0,776.0,23.0,12.449999809265137,43.99293518066406,548.53662109375,37.09999847412109,8.800000190734863,28.299999237060547,29.38333320617676,17.83333396911621,121.0
Grus antigone,28.555319,76.971392,1,25.03333282470703,32.75,15.133333206176758,634.0,202.0,4.0,134.02923583984375,498.0,27.0,240.0,37.0,13.81666660308838,40.16473007202149,720.997802734375,41.0,6.599999904632568,34.400001525878906,30.149999618530277,16.33333396911621,215.0
Grus antigone,28.546477,81.224042,1,24.549999237060547,30.25,16.549999237060547,1869.0,563.0,4.0,127.91639709472656,1350.0,51.0,904.0,76.0,11.75,41.08391571044922,568.9224853515625,37.900001525878906,9.300000190734863,28.60000228881836,28.41666603088379,17.46666717529297,175.0
Grus antigone,12.978592,104.463997,1,27.625,29.450000762939453,25.483333587646484,1279.0,271.0,2.0,81.92990112304688,650.0,21.0,356.0,78.0,8.550000190734863,54.80768966674805,162.5576934814453,35.0,19.399999618530277,15.600000381469728,27.683334350585938,25.53333282470703,10.0
Grus antigone,27.489328,83.33123,1,24.67916679382324,29.933334350585938,16.75,1511.0,449.0,1.0,132.18833923339844,1112.0,20.0,735.0,23.0,12.475000381469728,43.77192687988281,552.0353393554688,37.20000076293945,8.699999809265137,28.5,29.36666679382324,17.83333396911621,100.0
Grus antigone,27.318834,77.469581,1,25.450000762939453,33.16666793823242,15.583333015441896,647.0,240.0,2.0,149.8199005126953,544.0,18.0,233.0,23.0,14.199999809265137,40.22662734985352,713.72900390625,42.0,6.699999809265137,35.29999923706055,29.799999237060547,23.53333282470703,177.0
